ID	locality	country	decimalLongitude	decimalLatitude	geodeticDatum	elevation	aspect	entranceNumber	entranceType	entranceSize	entranceHabitat	entranceHabitatVerbatim	development	positiveDrop	negativeDrop	caveType	caveMorphology	caveActive	caveTouristic	notes	referencesLocality	referencesSpecies	contributorName	contributorEmail
CAVE_352	Hadži-Prodanova Pećina	Serbia	20,24383	43,63105	WGS84 	630	SE	1	horizontal	4	rocky	Cliff by a small church, by the road Ivanjica-Guča	420	0	0	karst	horizontal	0	1	NA	Đurović 1998 Speleological Atlas of Serbia Special; Institute for Nature Conservation of Serbia; Faculty of Geography; University of Belgrade & Faculty of Biology; University of Belgrade; Belgrade	Deltshev et al 2003 The spiders of Serbia; ISBN 86-7078-020-8	Srecko Curcic	srecko@bio.bg.ac.rs 
CAVE_353	Buronov Ponor cave	Serbia	22,26913	44,58945	WGS84 	290	S	2	descendent	48	shrubs	At the bottom of a doline surrounded by a meadow	3593	0	204	karst	pit	1	0	NA	Ćalić 2015 Donji Milanovac 199 pp	Deltshev et al 2003 The spiders of Serbia; ISBN 86-7078-020-8	Srecko Curcic	srecko@bio.bg.ac.rs 
CAVE_354	Bezimena Pećina 1 cave	Serbia	19,52594	43,9182	WGS84 	542	N	1	horizontal	3,2	forest	Slope of a hill, above Lađevac source, in a deciduous forest, canyon of the Rača River	1983	0	8	karst	horizontal	0	0	NA	Bosco F Unpublished data	Deltshev et al 2003 The spiders of Serbia; ISBN 86-7078-020-8	Srecko Curcic	srecko@bio.bg.ac.rs 
CAVE_175	Aksamitka Cave	Slovakia	20,45402	49,38287	WGS84 	756	SE	2	horizontal	2,25	rocky	slope with screes and rocks and shrubs	335	0	18	karst	descendent	0	0	NA	http://www.ceson.org/vespertilio/17/059_063_Celuch.pdf	Bella et al 2007	Andrej Mock	andrejmock@upjs.sk
CAVE_176	Ardovská Cave	Slovakia	20,41845	48,5218	WGS84 	314	SW	1	pit	0,8	forest	foothill of the forested slope bordered with meadow, where the periodic stream is sinking to the cave	1510	0	54	karst	horizontal	1	0	NA	NA	Bella et al 2007	Andrej Mock	andrejmock@upjs.sk
CAVE_177	Bobačka Cave	Slovakia	20,1053	48,78218	WGS84 	680	SE	2	horizontal	0,8	forest	exsurgence under the rocky slope with beech forest	3036	142	0	karst	horizontal	1	0	NA	NA	Bella et al 2007	Andrej Mock	andrejmock@upjs.sk
CAVE_178	Brestovská Cave	Slovakia	19,6609	49,2589	WGS84 	867	N	2	horizontal	1	forest	spruce forest at the foothill of the slope	1890	30	0	karst	horizontal	1	1	NA	http://www.ssj.sk/en/jaskyna/397-brestovska-cave	Bella et al 2007; http://wwwssjsk/en/jaskyna/397-brestovska-cave	Andrej Mock	andrejmock@upjs.sk
CAVE_179	Bystrianska Cave	Slovakia	19,5949	48,8395	WGS84 	566	N	2	horizontal	2	urbanized	agricultural landscape at the village continuing to ferested slope above the entrance	3531	0	98	karst	horizontal	0	1	NA	http://www.ssj.sk/en/jaskyna/3-bystrianska-cave	Bella et al 2007; http://wwwssjsk/en/jaskyna/3-bystrianska-cave	Andrej Mock	andrejmock@upjs.sk
CAVE_180	Domica Cave System	Slovakia	20,4703	48,4778	WGS84 	350	S	5	horizontal	3,4	forest	karst slopes with Corneto-Quercetum continuing to agriculture landscape	5368	0	70	karst	horizontal	1	1	NA	http://www.ssj.sk/en/jaskyna/7-domica-cave	Bella et al 2007; http://wwwssjsk/en/jaskyna/7-domica-cave	Andrej Mock	andrejmock@upjs.sk
CAVE_181	Humenecká Cave	Slovakia	21,17503	48,85928	WGS84 	420	SE	1	pit	2,6	rocky	base of rocks on the slope with beech forest	32	0	15	karst	descendent	0	0	NA	http://www.velkalodina.atknet.sk/Jaskyne/Vhumenci.php	Bella et al 2007	Andrej Mock	andrejmock@upjs.sk
CAVE_182	Jasovská Cave	Slovakia	20,9769	48,6772	WGS84 	257	E	4	ascendent	3,4	forest	slope with oak forest arranged by humans (entrance house, restaurant)	2811	0	53	karst	horizontal	1	1	NA	http://www.ssj.sk/en/jaskyna/11-jasovska-cave	Bella et al 2007; http://wwwssjsk/en/jaskyna/11-jasovska-cave	Andrej Mock	andrejmock@upjs.sk
CAVE_183	Klenbová Cave	Slovakia	21,06	48,84773	WGS84 	420	N	1	horizontal	15	forest	scree forest (maple+lime tress)	43	0	3	karst	horizontal	0	0	NA	NA	Bella et al 2007	Andrej Mock	andrejmock@upjs.sk
CAVE_184	Kolónia 2 Cave	Slovakia	21,02756	48,8321	WGS84 	807	NE	1	descendent	1,56	forest	beech forest at the top of the hill	50	0	25	karst	descendent	0	0	length only approximated; not published	Unpublished data	Bella et al 2007	Andrej Mock	andrejmock@upjs.sk
CAVE_185	Ľadová trhlina Cave	Slovakia	19,92219	48,19811	WGS84 	555	NE	2	descendent	0,42	rocky	basalt scree slope	47	3	17	tectonic	descendent	0	0	NA	NA	Bella et al 2007	Andrej Mock	andrejmock@upjs.sk
CAVE_186	Nyáry Cave	Slovakia	19,92299	48,19853	WGS84 	570	SW	1	pit	0,32	rocky	basalt blocks at the edge of basalt plateau	25	0	4	tectonic	horizontal	0	0	NA	NA	Bella et al 2007	Andrej Mock	andrejmock@upjs.sk
CAVE_187	Plavecká Cave	Slovakia	17,26687	48,49721	WGS84 	222	W	1	horizontal	1,7	forest	fooothil of forested scree (oak, lime) continuing to forested wetland	936	0	20	karst	horizontal	0	0	NA	NA	Bella et al 2007	Andrej Mock	andrejmock@upjs.sk
CAVE_188	Stĺpová Cave	Slovakia	19,9101	48,20619	WGS84 	525	S	2	horizontal	1,1	rocky	basalt scree slope	182	0	13	tectonic	descendent	0	0	NA	NA	Bella et al 2007	Andrej Mock	andrejmock@upjs.sk
CAVE_189	Veľká ružínska jaskyňa	Slovakia	21,1178	48,83764	WGS84 	614	N	1	horizontal	68	forest	beech forest with maple and lime	111	0	1,5	karst	horizontal	0	0	NA	http://www.velkalodina.atknet.sk/Jaskyne/Velkaruzinska.php	Bella et al 2007	Andrej Mock	andrejmock@upjs.sk
CAVE_055	Jamski sistem Postojnska jama	Slovenia	14,20368	45,78272	WGS84 	529	SW	6	pit	50	urbanized	urbanized and forest	24120	0	115	karst	descendent	1	1	NA	Gasparo F	Schiödte 1847 Oversigt over det Kongelige Danske Videnskabernes Selskabs Forhandlinger 1847:75-81; di Caporiacco 1938 Le Grotte d��Italia, Trieste 2:36-41.; Nikolić 1963 Treći jugoslavenski speleološki kongres:157-167; Brignoli 1971 Fragmenta Entomologica 7:129-229; Deeleman-Reinhold 1971 Razprave Slovenska akademija znanosti in umetnosti, Razred za prirodoslovne in medicinske vede Classis IV Historia naturalis et medicina 14(4):95-120	Fulvio Gasparo	fulviogasparo@libero.it
CAVE_056	Mrzla jama pri Ložu	Slovenia	14,47642	45,73112	WGS84 	610	W	1	horizontal	18	forest	NA	143	5	5	karst	horizontal	1	0	NA	Gasparo F	Fage 1931 Atti del Museo Friulano di Storia Naturale Udine 22:201-209; Nikolić 1963 Treći jugoslavenski speleološki kongres:157-167; Brignoli 1971 Fragmenta Entomologica 7:129-229; Deeleman-Reinhold 1978 Razred za prirodoslovne vede Classis IV Historia naturalis 23:1-222; Gasparo F Unpublished data	Fulvio Gasparo	fulviogasparo@libero.it
CAVE_057	Lukova jama pri Zdihovem	Slovenia	14,89471	45,52574	WGS84 	526	S	1	horizontal	40	forest	NA	174	0	12	karst	horizontal	0	0	NA	Gasparo F	Nikolić 1963 Treći jugoslavenski speleološki kongres:157-167; Deeleman-Reinhold 1978 Deeleman-Reinhold 1978 Razred za prirodoslovne vede Classis IV Historia naturalis 23:1-222; Gasparo F Unpublished data	Fulvio Gasparo	fulviogasparo@libero.it
CAVE_058	Kevderca na Lubniku	Slovenia	14,26336	46,16467	WGS84 	780	SW	1	horizontal	12	shrubs	NA	360	0	37	karst	horizontal	0	0	NA	Gasparo F	Deeleman-Reinhold 1978 Razred za prirodoslovne vede Classis IV Historia naturalis 23:1-222; Gasparo F Unpublished data	Fulvio Gasparo	fulviogasparo@libero.it
CAVE_059	Tunel Kluže	Slovenia	13,589	46,361	WGS84 	570	SE	2	horizontal	2	rocky	Gallery	100	10	0	artificial	ascendent	0	0	NA	Gasparo F	Deeleman-Reinhold 1978 Razred za prirodoslovne vede Classis IV Historia naturalis 23:1-222; Gasparo 2000 Atti del Museo Friulano di Storia Naturale Udine 22:201-209; Gasparo F Unpublished data	Fulvio Gasparo	fulviogasparo@libero.it
CAVE_060	Jama v Štrfu	Slovenia	14,42686	45,60797	WGS84 	1254	NW	1	horizontal	75	rocky	NA	45	0	7	karst	descendent	0	0	NA	Gasparo F	Gasparo F Unpublished data	Fulvio Gasparo	fulviogasparo@libero.it
CAVE_061	Jama treh bratov pri Kočevju	Slovenia	14,84687	45,62727	WGS84 	900	SE	2	pit	10	forest	NA	180	0	45	karst	descendent	0	0	NA	Gasparo F	Nikolić 1963 Treći jugoslavenski speleološki kongres:157-167; Deeleman-Reinhold 1978 Razred za prirodoslovne vede Classis IV Historia naturalis 23:1-222; Gasparo F Unpublished data	Fulvio Gasparo	fulviogasparo@libero.it
CAVE_062	Podpeska jama	Slovenia	14,68633	45,83928	WGS84 	435	NE	1	horizontal	40	urbanized	NA	4390	0	20	karst	horizontal	1	0	NA	Gasparo F	Kratochvíl 1934 Prirodoslovne razprave 2(4): 165-226; Nikolić 1963 Treći jugoslavenski speleološki kongres:157-167; Brignoli 1971 Fragmenta Entomologica 7:129-229; Gasparo F Unpublished data	Fulvio Gasparo	fulviogasparo@libero.it
CAVE_063	Škocjanske jame	Slovenia	13,99399	45,66499	WGS84 	425	flat	5	pit	45000	forest	NA	5800	0	250	karst	descendent	1	1	NA	Gasparo F	'Kulczyński 1915 Bulletin International de l''Academie des Sciences de Cracovie Classe des sciences Mathématiques et naturelles B:897-942; Stammer 1932 Abteilung für Systematik Jena 63:521-656; Nikolić 1963 Treći jugoslavenski speleološki kongres:157-167; Brignoli 1971 Fragmenta Entomologica 7:129-229'	Fulvio Gasparo	fulviogasparo@libero.it
CAVE_397	Cueva Racino	Spain	-3,68731	43,02077	WGS84 	820	NE	1	descendent	20	forest	Oaks	150	0	0	karst	horizontal	0	0	Outer half descending and inner half ascending	http://grupoedelweiss.com/web/indexphp/principales-karst-mainmenu-49/ojo-guareainmenu-55/277-cavidades-de-la-unidad-de-villamartog	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_398	Cueva de Mairuelegorreta	Spain	-2,75759	43,02228	WGS84 	912	SE	1	horizontal	15	forest	Open beech forest	17250	0	210	karst	descendent	1	0	NA	López de Ipiña 2009 Crónica de un siglo de exploraciones�� [http://hemerotekapyrenaicacom/es/aldizkaria/235/#pyrenaica/page34-page35]	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_399	Cueva Sugusti	Spain	-2,75785	43,02363	WGS84 	934	E	1	horizontal	7	forest	Open beech forest	160	0	9	karst	horizontal	0	0	Secondary entrance is much smaller and connectsith the main entrance	Basque Speleologic Catalogue [http://espeleobdkobenkatalogoa.com]	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_400	Cueva de Atxurra	Spain	-2,49401	43,32668	WGS84 	53	E	1	horizontal	10	shrubs	Close to a road	1100	0	0	karst	horizontal	0	0	Cave with prehistoric paints	Basque Speleologic Catalogue [http://espeleobdkobenkatalogoa.com]	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_401	Cueva de Barrio Fonso	Spain	-3,06497	43,3017	WGS84 	275	N	1	descendent	6	shrubs	Mine landscape	120	0	6	karst	horizontal	1	0	NA	Unpublished data	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_402	Cueva de Boluna	Spain	-2,60106	43,33325	WGS84 	219	N	1	horizontal	4	forest	Mixed forest	56	0	18	karst	descendent	0	0	NA	ADES (2010) Servicio Central de Publicaciones del Gobierno Vasco 545 p	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_403	Sistema Malloku	Spain	-2,70171	43,36014	WGS84 	47	flat	1	descendent	1	agricultural	NA	3400	48	37	karst	horizontal	1	0	Upper entrance was opened by digging to build lower entrance is isolated from main gallery by syphons	VVAA (2011) Unión de Espeleólogos Vascos 156 p	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_404	Cueva de los Cuervos	Spain	-3,08988	43,25501	WGS84 	321	W	1	horizontal	80	shrubs	Entrance in a collapsed cave chamber	256	26	0	karst	horizontal	0	0	NA	Basque Speleologic Catalogue [http://espeleobdkobenkatalogoa.com]	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_405	Cueva de Peña Roche	Spain	-3,01797	43,25687	WGS84 	240	N	1	horizontal	1	forest	Base of a clift	962	0	35	karst	horizontal	0	0	NA	Basque Speleologic Catalogue [http://espeleobdkobenkatalogoa.com] 	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_406	Cueva de Pozalagua	Spain	-3,38627	43,26073	WGS84 	493	flat	1	descendent	3	rocky	Entrance inside a building	225	0	50	karst	horizontal	0	1	There is a window on the entrance passage	VVAA La Torca del Carlista : uno de los mayores volúmenes subterráneos del mundo Sua; 2016 201 p	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_407	Cueva de Santa Isabel de Ranero	Spain	-3,37405	43,2583	WGS84 	309	SW	2	horizontal	2	agricultural	Grassland	450	0	0	karst	horizontal	0	0	NA	Basque Speleologic Catalogue [http://espeleobdkobenkatalogoa.com] 	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_408	Cueva del Grazal	Spain	-3,05713	43,21644	WGS84 	148	W	2	horizontal	2	forest	Riparian forest	756	90	0	karst	horizontal	1	0	Lower (main) entrance rebuilded by a water captation	Basque Speleologic Catalogue [http://espeleobdkobenkatalogoacom]	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_409	Cueva de Supelegor	Spain	-2,81496	43,07565	WGS84 	988	S	3	horizontal	300	rocky	Lapiaz with beeches	1303	0	50	karst	horizontal	1	0	Secondary entrances are much smaller	Basque Speleologic Catalogue [http://espeleobdkobenkatalogoa.com] 	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_410	Cueva de La Barga	Spain	-3,07338	43,30346	WGS84 	150	E	2	descendent	4	rocky	Shrubs on lapiaz	90	0	6	karst	horizontal	1	0	NA	Unpublished data	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_411	Sistema Picón	Spain	-3,07962	43,29303	WGS84 	347	S	2	horizontal	1	agricultural	Rocky meadows	2292	0	55	karst	horizontal	1	0	NA	Unpublished data	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_412	Sumidero de Aldekoerrota	Spain	-2,62517	43,35279	WGS84 	185	E	2	descendent	2	agricultural	Riparian shrubs	344	0	53	karst	descendent	1	0	Main entrance is below an ancient water mill	ADES (2010) Servicio Central de Publicaciones del Gobierno Vasco 545 p	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_413	Azkonar-Zulueta	Spain	-2,40171	42,98749	WGS84 	790	E	1	horizontal	6	forest	Beech forest	105	0	4	karst	horizontal	0	0	NA	Basque Speleologic Catalogue [http://espeleobdkobenkatalogoa.com] 	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_414	Cueva de Aizkirri	Spain	-2,42405	42,99407	WGS84 	580	W	1	horizontal	1	forest	Beech forest	200	0	4	karst	horizontal	0	0	NA	Jeannel & Racovitza 1929 Enumeration grottes visitées 1918-1927:761-1044; Basque Speleologic Catalogue [http://espeleobdkobenkatalogoa.com]  	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_415	Cueva de Arrobieta	Spain	-2,0839	43,17748	WGS84 	230	SE	1	horizontal	4	agricultural	Meadows and hedges	50	0	5	karst	horizontal	0	0	NA	Basque Speleologic Catalogue [http://espeleobdkobenkatalogoa.com] 	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_416	Cueva de Hernialde [=Aizkoate]	Spain	-2,09322	43,15498	WGS84 	425	E	1	horizontal	15	forest	Mixed forest	340	0	30	karst	descendent	0	0	Cave anciently amenaged to mushroom production size of the cave entrance reduced to a door of 2x2m	Jeannel & Racovitza 1929 Enumeration grottes visitées 1918-1927:761-1044; Basque Speleologic Catalogue [http://espeleobdkobenkatalogoa.com]  	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_417	Cuevas de Landarbaso [=Aitzbitarte]	Spain	-1,89564	43,26262	WGS84 	200	SW	3	descendent	30	forest	Mixed forest	600	0	50	karst	horizontal	0	0	Four close caves sampled (and cited) collectively	Basque Speleologic Catalogue [http://espeleobdkobenkatalogoa.com] 	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_418	Cueva de Mendikute	Spain	-2,12511	43,14395	WGS84 	710	S	1	horizontal	2	rocky	Lapiaz with beeches	155	4	13	karst	horizontal	0	0	NA	Jeannel & Racovitza 1929 Enumeration grottes visitées 1918-1927:761-1044; Basque Speleologic Catalogue [http://espeleobdkobenkatalogoa.com]  	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_419	Cueva de San Valerio [=Galarra]	Spain	-2,50105	43,08203	WGS84 	444	SE	1	horizontal	7	forest	Beech forest	6565	0	135	karst	descendent	0	0	Recent explorations added more than 6200m to the classic cave (320m)	Jeannel & Racovitza 1929 Enumeration grottes visitées 1918-1927:761-1044; Basque Speleologic Catalogue [http://espeleobdkobenkatalogoa.com]  	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_420	Cueva Ekain-7	Spain	-2,27802	43,23597	WGS84 	158	N	1	descendent	1	forest	NA	426	0	102	karst	descendent	0	0	NA	Galán 2003 [https://telesforoaranzadi-zientziak.org/karstologia/pdf-s/EKAIN.pdf]	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_421	Cueva de Altamira	Spain	-4,11939	43,37739	WGS84 	150	flat	1	horizontal	3	urbanized	Entrance inside a building	300	0	0	karst	horizontal	0	1	Cave with prehistoric paints. Original entrance reduced with a reinforced door and today inside a building	León-García 2010 Instituto de Estudios Cántabros y del Patrimonio 940 p	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_422	Cueva de Covalanas	Spain	-3,45218	43,24553	WGS84 	315	W	2	horizontal	6	rocky	Lapiaz with shrubs	160	0	0	karst	horizontal	0	1	Caveith prehistoric paints. Sampled before the two cave galleries were closed by walls and reinforced doors	http://donsmaps.com/covalanas.html	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_423	Cueva de Cullalvera	Spain	-3,45808	43,25577	WGS84 	95	SW	1	horizontal	300	forest	Oaks	1200	160	0	karst	horizontal	1	1	Cave with prehistoric paints.	León-García 2010 Instituto de Estudios Cántabros y del Patrimonio 940 p	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_424	Cueva de Pis [=Piz]	Spain	-3,93638	43,28711	WGS84 	125	N	1	descendent	12	forest	Hazelnuts, maples, ��	254	0	0	karst	descendent	1	0	NA	http://www.cuevasysimas.es/cavephp?id=4894	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_425	Cueva debajo de La Haza	Spain	-3,45676	43,24785	WGS84 	180	S	1	horizontal	1	rocky	Lapiaz with shrubs	40	4	0	karst	horizontal	0	0	Cave without known name. Type locality of Cryptazeca elongata	Unpublished data	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_426	Cueva del Becerral [=Los Santos]	Spain	-3,58469	43,19338	WGS84 	670	SE	1	horizontal	20	rocky	Rocky clift, shrubs	400	53	0	karst	ascendent	1	0	NA	León-García 2010 Instituto de Estudios Cántabros y del Patrimonio 940 p	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_427	Cueva del Linar [=La Busta]	Spain	-4,18085	43,3505	WGS84 	110	E	5	horizontal	30	shrubs	Base of a clift	7430	179	0	karst	ascendent	1	0	NA	León-García 2010 Instituto de Estudios Cántabros y del Patrimonio 940 p	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_428	Cueva Zorrilla	Spain	-3,49717	43,36983	WGS84 	40	W	2	descendent	3	forest	Oaks	100	0	0	karst	horizontal	0	0	NA	Unpublished data	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_429	Cueva de Udías	Spain	-4,22846	43,34922	WGS84 	222	NW	4	horizontal	3	shrubs	NA	30000	109	107	karst	horizontal	1	0	Two entrances are a mineshaft 180 m deep and a mine gallery (coordinates)	Club Cántabro de Exploraciones Subterráneas	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_430	Cueva Coventosa-Cubera	Spain	-3,60833	43,25422	WGS84 	285	E	3	ascendent	60	forest	Oaks, chestnut & others	34000	815	0	karst	ascendent	1	0	Upper entrance is a deep pit very far of lower passages	León-García 2010 Instituto de Estudios Cántabros y del Patrimonio 940 p	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_431	Cueva de Martintxurito-2 [=Egar-2]	Spain	-1,9059	42,97792	WGS84 	640	NW	3	descendent	15	forest	Hazelnuts, maples, ��	150	0	20	karst	descendent	0	0	All three entrances are contiguous	Jeannel & Racovitza 1929 Enumeration grottes visitées 1918-1927:761-1044; Basque Speleologic Catalogue [http://espeleobdkobenkatalogoa.com]  	Unpublished data	Carlos E Prieto & Jon Fernandez	carlosprieto@ehu.eus�&�jon_trans@hotmail.com
CAVE_432	Cova del Janet	Spain	0,8384	41,07988	WGS84 	670	SW	1	descendent	3	forest	Pine and oak	130	0	12	karst	horizontal	0	0	NA	www.espeleoindex.com/crearPDFphp?id=1902	Unpublished data	Carles Ribera	cribera@ube.du
CAVE_433	Cova dels Encenalls	Spain	0,20868	40,43824	WGS84 	490	E	1	horizontal	1	forest	Pine	65	10	10	karst	horizontal	0	0	NA	http://www.cuevascastellonuji.es/adjuntos/smateo_encenallspdf	Unpublished data	Carles Ribera	cribera@ube.du
CAVE_434	Complejo GEP	Spain	-2,05162	37,12032	WGS84 	400	flat	10	pit	1	shrubs	shrubs	1080	0	60	karst	horizontal	0	0	NA	NA	Unpublished data	Carles Ribera	cribera@ube.du
CAVE_435	Sistema de la Murcielaguina.	Spain	-2,71158	38,21525	WGS84 	1074	NW	2	horizontal	18	forest	Pines, oaks and low scrub	5000	0	80	tectonic	horizontal	0	0	NA	NA	Unpublished data	Carles Ribera	cribera@ube.du
CAVE_355	Lummelundagrottan	Sweden	18,405	57,738	WGS84 	8	W	2	horizontal	7	grass	Linné entrance in a grass. Tourist entrance in a stony-wall	4200	0	17	karst	horizontal	1	1	Drop estimated	Hippa et al 1984; Wikipedia	Hippa et al 1984 Annales entomologici fennici	Marco Isaia & Stefano Mammola	marcoisaia@unito.it stefanomammola@gmail.com
CAVE_356	Tykarp cave	Sweden	13,82584	56,11814	WGS84 	57	flat	1	pit	3	agricultural	Groundhole (pit) in forest/arable lands	140	0	20	artificial	horizontal	0	1	Drop estimated	Hippa et al 1984	Hippa et al 1984 Annales entomologici fennici	Marco Isaia & Stefano Mammola	marcoisaia@unito.it stefanomammola@gmail.com
CAVE_447	Astım (Narlıkuyu) Mağarası	Turkey	34,10303	36,44943	WGS84 	149	NA	1	pit	4	urbanized	NA	320	NA	32	karst	descendent	0	1	Entrance is from a building (extremely urban) very close to Cennet cave (300m) but not connected	Personal observation	Komposch Unpublished data	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_448	Bağlar Mağarası	Turkey	27,78009	41,71586	WGS84 	470	E	2	horizontal	NA	NA	NA	318	10	12	karst	horizontal	0	0	this cave was not visited by neither of us species list based on the literature and there might be missing species in the list	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Demircan & Topçu 2015 Serket 15(2):85-91	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_449	Buzluk Mağarası	Turkey	29,76667	39,8	WGS84 	1500	NA	NA	horizontal	NA	forest	NA	16	NA	8	karst	horizontal	0	0	this cave was not visited by neither of us species list based on the literature and there might be missing species in the list	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Topçu et al 2014 Open Journal of Animal Sciences 4:85-91; Roewer 1959 Handlingar�8(4):1-47�	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_450	Ceneviz Mağarası	Turkey	28,06003	41,54606	WGS84 	150	NA	NA	horizontal	NA	NA	NA	570	6	26	karst	horizontal	1	0	this cave was not visited by neither of us species list based on the literature and there might be missing species in the list	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Demircan & Topçu 2015 Serket 15(2):85-91	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_451	Cennet Mağarası	Turkey	34,10525	36,45163	WGS84 	139	NA	1	pit	25652	rocky	NA	380	NA	NA	karst	descendent	0	1	Entrance is an enormous pit of around 200m in diameter then there is a slowly descending horizontal branch under dark zone of about 180m	TAY Cave Inventory Online Data Base (2017) http://www.tayproject.org/veritab.html (Last Accessed: 29_11_2017)	Brignoli 1978 Quaderni di Speleologia del Circolo Speleologico Romano 3:37-54	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
CAVE_452	Damlataş Mağarası	Turkey	31,98882	36,54185	WGS84 	0	W	1	horizontal	60	urbanized	NA	30	NA	NA	karst	descendent	0	1	Entrance is from a building (extremely urban)	Personal observation	Brignoli 1968 Fragmenta Entomologica 6:23-37	Kadir B. Kunt & Mert Elverici	chaetopelma@gmail.com & mert.elveriel@gmail.com
